timestamp,date,hour,store_id,store_city,store_format,sku_id,on_hand_units,on_shelf_units,backroom_units,planogram_capacity_units,pos_sales_units,returns_units,waste_units,stockout_flag,stockout_minutes_in_hour,price,promo_flag,promo_type,footfall_count,delivery_received_flag,sku_name,category,shelf_life_days,base_demand_index
2025-12-07 21:00:00,2025-12-07,21,ST_RIYADH_MALL_01,Riyadh,mall,SKU_402,-11,-11,0,93,0,0,0,Y,25,8.41,0,,287,0,Maamoul Dates,Arabic Sweets,12,1.12
2025-12-07 22:00:00,2025-12-07,22,ST_RIYADH_MALL_01,Riyadh,mall,SKU_402,-11,-11,0,93,0,0,2,Y,15,8.01,0,,328,0,Maamoul Dates,Arabic Sweets,12,1.12
2025-12-07 23:00:00,2025-12-07,23,ST_RIYADH_MALL_01,Riyadh,mall,SKU_402,-13,-13,0,93,0,0,0,Y,38,8.86,0,,149,0,Maamoul Dates,Arabic Sweets,12,1.12
2025-12-01 00:00:00,2025-12-01,0,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,278,98,180,98,0,0,0,N,0,5.74,0,,171,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 01:00:00,2025-12-01,1,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,278,98,180,98,3,0,0,N,0,9.63,0,,225,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 02:00:00,2025-12-01,2,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,275,98,177,98,1,0,0,N,0,6.05,0,,158,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 03:00:00,2025-12-01,3,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,274,98,176,98,2,0,15,N,0,7.74,0,,152,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 04:00:00,2025-12-01,4,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,317,98,219,98,3,0,0,N,0,6.1,0,,121,1,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 05:00:00,2025-12-01,5,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,314,98,216,98,5,0,9,N,0,5.14,0,,146,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 06:00:00,2025-12-01,6,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,300,98,202,98,0,0,26,N,0,6.44,0,,140,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 07:00:00,2025-12-01,7,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,274,98,176,98,4,0,9,N,0,8.15,1,bundle,160,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 08:00:00,2025-12-01,8,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,261,98,163,98,3,0,14,N,0,9.34,0,,152,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 09:00:00,2025-12-01,9,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,244,98,146,98,4,1,0,N,0,8.49,0,,185,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 10:00:00,2025-12-01,10,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,240,98,142,98,1,0,16,N,0,8.81,0,,148,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 11:00:00,2025-12-01,11,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,223,98,125,98,0,0,12,N,0,8.5,0,,211,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 12:00:00,2025-12-01,12,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,211,98,113,98,6,0,7,N,0,7.76,0,,300,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 13:00:00,2025-12-01,13,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,198,98,100,98,4,0,0,N,0,5.32,0,,230,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 14:00:00,2025-12-01,14,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,194,98,96,98,5,1,0,N,0,4.03,0,,237,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 15:00:00,2025-12-01,15,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,189,98,91,98,6,0,8,N,0,9.0,0,,203,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 16:00:00,2025-12-01,16,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,175,98,77,98,5,0,0,N,0,9.77,0,,173,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 17:00:00,2025-12-01,17,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,170,98,72,98,2,0,0,N,0,9.99,0,,202,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 18:00:00,2025-12-01,18,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,168,98,70,98,6,0,6,N,0,9.52,0,,332,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 19:00:00,2025-12-01,19,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,156,98,58,98,7,1,7,N,0,7.68,0,,326,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 20:00:00,2025-12-01,20,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,142,98,44,98,5,0,0,N,0,6.98,0,,311,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 21:00:00,2025-12-01,21,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,137,98,39,98,2,0,3,N,0,4.67,0,,232,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 22:00:00,2025-12-01,22,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,132,98,34,98,6,1,0,N,0,8.56,0,,340,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-01 23:00:00,2025-12-01,23,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,126,98,28,98,2,0,9,N,0,7.33,0,,216,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 00:00:00,2025-12-02,0,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,115,98,17,98,2,0,4,N,0,5.93,0,,184,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 01:00:00,2025-12-02,1,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,109,98,11,98,2,1,0,N,0,4.21,0,,115,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 02:00:00,2025-12-02,2,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,107,98,9,98,3,1,0,N,0,7.7,0,,140,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 03:00:00,2025-12-02,3,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,104,98,6,98,0,0,1,N,0,5.67,0,,87,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 04:00:00,2025-12-02,4,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,103,98,5,98,2,1,1,N,0,8.67,0,,157,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 05:00:00,2025-12-02,5,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,100,98,2,98,0,0,0,N,0,5.93,0,,235,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 06:00:00,2025-12-02,6,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,100,98,2,98,0,0,0,N,0,9.48,0,,68,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 07:00:00,2025-12-02,7,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,100,98,2,98,2,0,5,N,0,6.92,0,,184,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 08:00:00,2025-12-02,8,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,93,93,0,98,1,0,3,N,0,5.36,1,discount,148,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 09:00:00,2025-12-02,9,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,89,89,0,98,3,1,0,N,0,5.18,1,BOGO,124,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 10:00:00,2025-12-02,10,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,86,86,0,98,5,0,0,N,0,4.43,0,,201,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 11:00:00,2025-12-02,11,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,81,81,0,98,5,0,0,N,0,8.78,0,,286,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 12:00:00,2025-12-02,12,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,76,76,0,98,5,0,2,N,0,4.54,0,,254,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 13:00:00,2025-12-02,13,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,69,69,0,98,5,0,0,N,0,4.82,0,,261,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 14:00:00,2025-12-02,14,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,64,64,0,98,6,0,0,N,0,7.43,0,,346,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 15:00:00,2025-12-02,15,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,58,58,0,98,4,0,0,N,0,4.33,0,,109,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 16:00:00,2025-12-02,16,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,54,54,0,98,4,0,0,N,0,8.03,1,discount,142,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 17:00:00,2025-12-02,17,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,50,50,0,98,1,0,5,N,0,6.64,0,,97,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 18:00:00,2025-12-02,18,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,44,44,0,98,4,1,0,N,0,6.71,0,,239,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 19:00:00,2025-12-02,19,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,40,40,0,98,5,0,0,N,0,4.96,0,,259,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 20:00:00,2025-12-02,20,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,35,35,0,98,4,0,2,N,0,6.02,0,,338,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 21:00:00,2025-12-02,21,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,29,29,0,98,4,0,0,N,0,4.99,0,,340,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 22:00:00,2025-12-02,22,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,25,25,0,98,1,0,0,N,0,8.41,0,,380,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-02 23:00:00,2025-12-02,23,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,24,24,0,98,0,0,0,N,0,6.53,0,,154,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 00:00:00,2025-12-03,0,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,24,24,0,98,0,0,2,N,0,7.97,0,,206,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 01:00:00,2025-12-03,1,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,22,22,0,98,2,0,0,N,0,6.83,0,,101,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 02:00:00,2025-12-03,2,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,20,20,0,98,0,0,0,N,0,7.1,0,,179,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 03:00:00,2025-12-03,3,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,20,20,0,98,3,1,0,N,0,6.79,0,,206,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 04:00:00,2025-12-03,4,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,17,17,0,98,0,0,1,N,0,8.88,0,,167,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 05:00:00,2025-12-03,5,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,16,16,0,98,1,0,0,N,0,4.86,0,,100,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 06:00:00,2025-12-03,6,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,15,15,0,98,0,0,0,N,0,4.87,0,,112,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 07:00:00,2025-12-03,7,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,15,15,0,98,3,1,0,N,0,7.23,0,,188,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 08:00:00,2025-12-03,8,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,12,12,0,98,3,0,1,N,0,6.53,0,,127,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 09:00:00,2025-12-03,9,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,8,8,0,98,0,0,0,N,0,8.73,0,,104,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 10:00:00,2025-12-03,10,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,97,97,0,98,2,0,5,N,0,6.14,0,,128,1,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 11:00:00,2025-12-03,11,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,173,98,75,98,8,0,3,N,0,7.37,0,,218,1,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 12:00:00,2025-12-03,12,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,162,98,64,98,6,0,0,N,0,4.03,0,,301,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 13:00:00,2025-12-03,13,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,156,98,58,98,3,0,2,N,0,8.63,0,,323,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 14:00:00,2025-12-03,14,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,151,98,53,98,7,0,1,N,0,7.45,0,,308,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 15:00:00,2025-12-03,15,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,143,98,45,98,2,1,2,N,0,4.97,0,,96,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 16:00:00,2025-12-03,16,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,139,98,41,98,1,1,8,N,0,8.95,0,,152,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 17:00:00,2025-12-03,17,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,130,98,32,98,3,0,1,N,0,4.19,0,,123,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 18:00:00,2025-12-03,18,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,126,98,28,98,9,0,8,N,0,9.93,0,,241,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 19:00:00,2025-12-03,19,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,109,98,11,98,4,0,1,N,0,9.52,0,,231,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 20:00:00,2025-12-03,20,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,104,98,6,98,4,0,3,N,0,7.6,0,,396,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 21:00:00,2025-12-03,21,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,97,97,0,98,11,0,0,N,0,6.72,0,,289,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 22:00:00,2025-12-03,22,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,86,86,0,98,2,0,4,N,0,6.75,0,,282,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-03 23:00:00,2025-12-03,23,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,80,80,0,98,2,2,0,N,0,7.42,0,,155,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 00:00:00,2025-12-04,0,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,78,78,0,98,2,0,3,N,0,6.08,0,,167,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 01:00:00,2025-12-04,1,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,73,73,0,98,3,1,3,N,0,7.06,0,,146,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 02:00:00,2025-12-04,2,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,67,67,0,98,2,0,0,N,0,6.76,0,,94,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 03:00:00,2025-12-04,3,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,65,65,0,98,2,0,1,N,0,4.03,0,,90,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 04:00:00,2025-12-04,4,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,62,62,0,98,3,0,0,N,0,7.25,0,,213,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 05:00:00,2025-12-04,5,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,59,59,0,98,2,0,0,N,0,9.5,0,,168,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 06:00:00,2025-12-04,6,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,57,57,0,98,5,0,1,N,0,4.16,1,BOGO,217,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 07:00:00,2025-12-04,7,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,51,51,0,98,0,0,4,N,0,4.35,0,,83,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 08:00:00,2025-12-04,8,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,47,47,0,98,4,0,0,N,0,4.04,0,,139,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 09:00:00,2025-12-04,9,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,43,43,0,98,8,0,0,N,0,5.28,0,,173,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 10:00:00,2025-12-04,10,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,35,35,0,98,2,0,2,N,0,6.36,0,,145,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 11:00:00,2025-12-04,11,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,31,31,0,98,10,0,0,N,0,7.96,0,,245,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 12:00:00,2025-12-04,12,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,21,21,0,98,12,0,1,N,0,6.33,0,,264,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 13:00:00,2025-12-04,13,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,8,8,0,98,6,0,0,N,0,8.97,0,,239,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 14:00:00,2025-12-04,14,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,2,2,0,98,2,0,0,Y,24,4.87,1,bundle,205,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 15:00:00,2025-12-04,15,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,0,0,0,98,0,1,0,Y,49,5.03,0,,154,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 16:00:00,2025-12-04,16,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,0,0,0,98,0,0,0,Y,57,6.76,1,bundle,179,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 17:00:00,2025-12-04,17,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,0,0,0,98,0,1,1,Y,21,8.23,0,,152,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 18:00:00,2025-12-04,18,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,-1,-1,0,98,0,0,0,Y,56,9.96,0,,305,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 19:00:00,2025-12-04,19,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,-1,-1,0,98,0,0,1,Y,28,9.33,0,,369,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 20:00:00,2025-12-04,20,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,-2,-2,0,98,0,0,0,Y,34,8.44,0,,318,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 21:00:00,2025-12-04,21,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,-2,-2,0,98,0,0,0,Y,13,8.57,0,,324,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 22:00:00,2025-12-04,22,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,-2,-2,0,98,0,0,0,Y,46,6.25,0,,371,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-04 23:00:00,2025-12-04,23,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,-2,-2,0,98,0,0,0,Y,28,7.49,0,,181,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 00:00:00,2025-12-05,0,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,-2,-2,0,98,0,0,0,Y,42,8.59,0,,191,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 01:00:00,2025-12-05,1,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,-2,-2,0,98,0,0,0,Y,49,4.13,0,,207,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 02:00:00,2025-12-05,2,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,-2,-2,0,98,0,0,0,Y,18,7.48,0,,230,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 03:00:00,2025-12-05,3,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,149,98,51,98,4,0,3,N,0,7.73,0,,204,1,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 04:00:00,2025-12-05,4,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,142,98,44,98,1,1,4,N,0,9.45,0,,160,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 05:00:00,2025-12-05,5,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,137,98,39,98,2,0,0,N,0,8.65,0,,226,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 06:00:00,2025-12-05,6,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,193,98,95,98,1,0,0,N,0,6.8,0,,201,1,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 07:00:00,2025-12-05,7,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,192,98,94,98,2,0,0,N,0,7.53,0,,173,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 08:00:00,2025-12-05,8,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,190,98,92,98,8,0,0,N,0,4.05,0,,246,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 09:00:00,2025-12-05,9,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,182,98,84,98,5,1,1,N,0,7.79,0,,160,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 10:00:00,2025-12-05,10,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,176,98,78,98,7,0,3,N,0,5.79,0,,207,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 11:00:00,2025-12-05,11,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,166,98,68,98,10,0,12,N,0,7.04,0,,305,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 12:00:00,2025-12-05,12,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,144,98,46,98,7,0,3,N,0,7.07,0,,314,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 13:00:00,2025-12-05,13,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,134,98,36,98,10,0,2,N,0,9.18,0,,393,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 14:00:00,2025-12-05,14,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,122,98,24,98,9,0,2,N,0,5.38,0,,380,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 15:00:00,2025-12-05,15,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,111,98,13,98,6,0,0,N,0,9.95,0,,183,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 16:00:00,2025-12-05,16,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,105,98,7,98,3,0,0,N,0,8.6,0,,206,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 17:00:00,2025-12-05,17,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,102,98,4,98,0,0,5,N,0,7.49,0,,186,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 18:00:00,2025-12-05,18,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,97,97,0,98,9,0,3,N,0,5.44,0,,391,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 19:00:00,2025-12-05,19,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,255,98,157,98,14,0,0,N,0,4.36,0,,411,1,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 20:00:00,2025-12-05,20,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,241,98,143,98,11,0,11,N,0,8.03,1,discount,375,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 21:00:00,2025-12-05,21,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,219,98,121,98,7,0,0,N,0,8.79,0,,398,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 22:00:00,2025-12-05,22,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,212,98,114,98,0,0,9,N,0,5.35,0,,354,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-05 23:00:00,2025-12-05,23,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,203,98,105,98,1,0,19,N,0,6.61,0,,237,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-06 00:00:00,2025-12-06,0,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,183,98,85,98,2,0,0,N,0,7.38,0,,342,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-06 01:00:00,2025-12-06,1,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,181,98,83,98,0,0,0,N,0,8.38,0,,258,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
2025-12-06 02:00:00,2025-12-06,2,ST_RIYADH_MALL_01,Riyadh,mall,SKU_501,181,98,83,98,4,0,0,N,0,9.26,0,,169,0,Packaged Rusk,Dry Bakery,30,1.1466666666666667
